14771137	261-05-0736	64	2017-11-19	1.22	1.22
14771137	261-05-0736	64	2018-01-26	1.22	1.22
14771137	261-05-0736	67	2015-10-04	1.07	1.07
14771137	261-05-0736	67	2016-01-28	1.12	1.12
14771137	261-05-0736	67	2017-10-08	1.12	0.99
14771137	261-05-0736	67	2017-10-22	1.12	1.12
14771137	261-05-0736	67	2017-11-05	1.12	0.99
14771137	261-05-0736	67	2017-11-19	1.12	1.12
14771137	261-05-0736	67	2018-02-07	1.12	1.12
14771137	261-05-0736	68	2015-10-04	1.12	1.12
14771137	261-05-0736	68	2016-01-28	1.19	1.19
14771137	261-05-0736	68	2017-10-08	1.19	0.99
14771137	261-05-0736	68	2017-10-22	1.19	1.19
14771137	261-05-0736	68	2017-11-05	1.19	0.99
14771137	261-05-0736	68	2017-11-19	1.19	1.19
14771137	261-05-0736	68	2018-02-07	1.19	1.19
14771137	261-05-0736	69	2015-10-04	1.02	1.02
14771137	261-05-0736	69	2016-01-28	1.12	1.12
14771137	261-05-0736	69	2017-04-25	1.22	1.22
14771137	261-05-0736	69	2017-10-08	1.22	0.99
14771137	261-05-0736	69	2017-10-22	1.22	1.22
14771137	261-05-0736	69	2017-11-05	1.22	0.99
14771137	261-05-0736	69	2017-11-19	1.22	1.22
14771137	261-05-0736	75	2015-10-04	1.07	1.07
14771137	261-05-0736	75	2016-01-28	1.12	1.12
14771137	261-05-0736	75	2017-10-08	1.12	0.99
14771137	261-05-0736	75	2017-10-22	1.12	1.12
14771137	261-05-0736	75	2017-11-05	1.12	0.99
14771137	261-05-0736	75	2017-11-19	1.12	1.12
14771137	261-05-0736	76	2015-10-06	1.34	1.34
14771137	261-05-0736	76	2016-01-28	1.12	1.12
14771137	261-05-0736	76	2017-10-08	1.12	0.99
14771137	261-05-0736	76	2017-10-22	1.12	1.12
14771137	261-05-0736	76	2017-11-05	1.12	0.99
14771137	261-05-0736	76	2017-11-19	1.12	1.12
14771137	261-05-0736	76	2018-02-07	1.12	1.12
14771137	261-05-0736	78	2015-10-06	1.02	1.02
14771137	261-05-0736	78	2016-01-28	1.12	1.12
14771137	261-05-0736	78	2017-10-08	1.12	0.99
14771137	261-05-0736	78	2017-10-22	1.12	1.12
14771137	261-05-0736	78	2017-11-05	1.12	0.99
14771137	261-05-0736	78	2017-11-19	1.12	1.12
14771137	261-05-0736	79	2015-10-01	NULL	0.53
14771137	261-05-0736	79	2015-10-11	NULL	0.53
14771137	261-05-0736	79	2015-10-13	1.07	1.07
14771137	261-05-0736	79	2016-01-28	1.12	1.12
14771137	261-05-0736	79	2017-03-25	1.22	1.22
14771137	261-05-0736	79	2017-10-08	1.22	0.99
14771137	261-05-0736	79	2017-10-22	1.22	1.22
14771137	261-05-0736	79	2017-11-05	1.22	0.99
14771137	261-05-0736	79	2017-11-19	1.22	1.22
14771137	261-05-0736	79	2018-02-07	1.22	1.22
14771137	261-05-0736	82	2015-10-06	1.07	1.07
14771137	261-05-0736	82	2016-01-28	1.12	1.12
14771137	261-05-0736	82	2017-10-08	1.12	0.99
14771137	261-05-0736	82	2017-10-22	1.12	1.12
14771137	261-05-0736	82	2017-11-05	1.12	0.99
14771137	261-05-0736	82	2017-11-19	1.12	1.12
14771137	261-05-0736	83	2015-10-06	1.09	1.09
14771137	261-05-0736	83	2016-01-28	1.12	1.12
14771137	261-05-0736	83	2017-10-08	1.12	0.99
14771137	261-05-0736	83	2017-10-22	1.12	1.12
14771137	261-05-0736	83	2017-11-05	1.12	0.99
14771137	261-05-0736	83	2017-11-19	1.12	1.12
14771137	261-05-0736	83	2018-02-07	1.12	1.12
14771137	261-05-0736	85	2015-10-06	1.07	1.07
14771137	261-05-0736	85	2016-01-28	1.12	1.12
14771137	261-05-0736	85	2017-10-08	1.12	0.99
14771137	261-05-0736	85	2017-10-22	1.12	1.12
14771137	261-05-0736	85	2017-11-05	1.12	0.99
14771137	261-05-0736	85	2017-11-19	1.12	1.12
14771137	261-05-0736	85	2018-02-07	1.12	1.12
14771137	261-05-0736	86	2015-10-04	1.07	1.07
14771137	261-05-0736	86	2016-01-28	1.12	1.12
14771137	261-05-0736	86	2017-10-08	1.12	0.99
14771137	261-05-0736	86	2017-10-22	1.12	1.12
14771137	261-05-0736	86	2017-11-05	1.12	0.99
14771137	261-05-0736	86	2017-11-19	1.12	1.12
14771137	261-05-0736	86	2018-02-07	1.12	1.12
14771137	261-05-0736	90	2015-10-06	1.14	1.14
14771137	261-05-0736	90	2017-10-08	1.14	0.99
14771137	261-05-0736	90	2017-10-22	1.14	1.14
14771137	261-05-0736	90	2017-11-05	1.14	0.99
14771137	261-05-0736	90	2017-11-19	1.14	1.14
14771137	261-05-0736	93	2015-10-06	1.07	1.07
14771137	261-05-0736	93	2016-01-28	1.12	1.12
14771137	261-05-0736	93	2017-03-28	1.22	1.22
14771137	261-05-0736	93	2017-10-08	1.22	0.99
14771137	261-05-0736	93	2017-10-22	1.22	1.22
14771137	261-05-0736	93	2017-11-05	1.22	0.99
14771137	261-05-0736	93	2017-11-19	1.22	1.22
14771137	261-05-0736	95	2015-10-04	1.07	1.07
14771137	261-05-0736	95	2016-01-28	1.12	1.12
14771137	261-05-0736	95	2017-10-08	1.12	0.99
14771137	261-05-0736	95	2017-10-22	1.12	1.12
14771137	261-05-0736	95	2017-11-05	1.12	0.99
14771137	261-05-0736	95	2017-11-19	1.12	1.12
14771137	261-05-0736	95	2018-02-07	1.12	1.12
14771137	261-05-0736	96	2015-10-06	1.07	1.07
14771137	261-05-0736	96	2016-01-28	1.12	1.12
14771137	261-05-0736	96	2017-04-20	NULL	0.95
14771137	261-05-0736	96	2017-04-28	1.07	1.07
14771137	261-05-0736	96	2017-10-08	1.07	0.99
14771137	261-05-0736	96	2017-10-22	1.07	1.07
14771137	261-05-0736	96	2017-11-05	1.07	0.99
14771137	261-05-0736	96	2017-11-19	1.07	1.07
14771137	261-05-0736	96	2018-02-07	1.07	1.07
14771137	261-05-0736	100	2015-10-06	1.17	1.17
14771137	261-05-0736	100	2016-01-28	1.19	1.19
14771137	261-05-0736	100	2017-02-07	1.12	1.12
14771137	261-05-0736	100	2017-02-19	1.19	1.19
14771137	261-05-0736	100	2017-02-20	1.12	1.12
14771137	261-05-0736	100	2017-05-16	1.19	1.19
14771137	261-05-0736	100	2017-05-17	1.12	1.12
14771137	261-05-0736	100	2017-08-11	1.19	1.19
14771137	261-05-0736	100	2017-10-08	1.19	0.99
14771137	261-05-0736	100	2017-10-22	1.19	1.19
14771137	261-05-0736	100	2017-11-05	1.19	0.99
14771137	261-05-0736	100	2017-11-19	1.19	1.19
14771137	261-05-0736	100	2018-01-30	1.19	1.19
14771137	261-05-0736	100	2018-02-07	1.19	1.19
14771137	261-05-0736	107	2015-10-03	1.07	1.07
14771137	261-05-0736	107	2016-01-28	1.12	1.12
14771137	261-05-0736	108	2015-10-06	1.17	1.17
14771137	261-05-0736	108	2016-01-28	1.14	1.14
14771137	261-05-0736	108	2017-02-07	1.12	1.12
14771137	261-05-0736	108	2017-02-08	1.14	1.14
14771137	261-05-0736	108	2017-02-09	1.12	1.12
14771137	261-05-0736	108	2017-03-25	1.14	1.14
14771137	261-05-0736	108	2017-03-27	1.22	1.22
14771137	261-05-0736	108	2017-03-28	1.14	1.14
14771137	261-05-0736	108	2017-10-08	1.14	0.99
14771137	261-05-0736	108	2017-10-22	1.14	1.14
14771137	261-05-0736	108	2017-11-05	1.14	0.99
14771137	261-05-0736	108	2017-11-19	1.14	1.14
14771137	261-05-0736	111	2015-10-06	1.02	1.02
14771137	261-05-0736	111	2016-01-28	1.12	1.12
14771137	261-05-0736	111	2017-10-08	1.12	0.99
14771137	261-05-0736	111	2017-10-22	1.12	1.12
14771137	261-05-0736	111	2017-11-05	1.12	0.99
14771137	261-05-0736	111	2017-11-19	1.12	1.12
14771137	261-05-0736	111	2018-02-07	1.12	1.12
14771137	261-05-0736	120	2015-10-06	0.99	0.99
14771137	261-05-0736	120	2016-01-28	1.12	1.12
14771137	261-05-0736	137	2015-10-06	1.07	1.07
14771137	261-05-0736	137	2016-01-28	1.12	1.12
14771137	261-05-0736	137	2017-10-08	1.12	0.99
14771137	261-05-0736	137	2017-10-22	1.12	1.12
14771137	261-05-0736	137	2017-11-05	1.12	0.99
14771137	261-05-0736	137	2017-11-19	1.12	1.12
14771137	261-05-0736	139	2015-10-06	1.07	1.07
14771137	261-05-0736	139	2016-01-28	1.12	1.12
14771137	261-05-0736	139	2017-10-08	1.12	0.99
14771137	261-05-0736	139	2017-10-22	1.12	1.12
14771137	261-05-0736	139	2017-11-05	1.12	0.99
14771137	261-05-0736	139	2017-11-19	1.12	1.12
14771137	261-05-0736	144	2015-10-06	1.07	1.07
14771137	261-05-0736	144	2016-01-28	1.12	1.12
14771137	261-05-0736	144	2017-10-08	1.12	0.99
14771137	261-05-0736	144	2017-10-22	1.12	1.12
14771137	261-05-0736	144	2017-11-05	1.12	0.99
14771137	261-05-0736	144	2017-11-19	1.12	1.12
14771137	261-05-0736	146	2015-10-06	1.07	1.07
14771137	261-05-0736	146	2016-01-28	1.12	1.12
14771137	261-05-0736	146	2017-10-08	1.12	0.99
14771137	261-05-0736	146	2017-10-22	1.12	1.12
14771137	261-05-0736	146	2017-11-05	1.12	0.99
14771137	261-05-0736	146	2017-11-19	1.12	1.12
14771137	261-05-0736	146	2018-02-07	1.12	1.12
14771137	261-05-0736	147	2015-10-03	1.07	1.07
14771137	261-05-0736	147	2016-01-28	1.12	1.12
14771137	261-05-0736	147	2017-08-11	1.22	1.22
14771137	261-05-0736	147	2017-10-08	1.22	0.99
14771137	261-05-0736	147	2017-10-22	1.22	1.22
14771137	261-05-0736	147	2017-11-05	1.22	0.99
14771137	261-05-0736	147	2017-11-19	1.22	1.22
14771137	261-05-0736	147	2018-02-07	1.22	1.22
14771137	261-05-0736	151	2015-10-06	1.07	1.07
14771137	261-05-0736	151	2016-01-28	1.12	1.12
14771137	261-05-0736	151	2017-10-08	1.12	0.99
14771137	261-05-0736	151	2017-10-22	1.12	1.12
14771137	261-05-0736	151	2017-11-05	1.12	0.99
14771137	261-05-0736	151	2017-11-19	1.12	1.12
14771137	261-05-0736	152	2017-02-09	1.12	1.12
14771137	261-05-0736	154	2015-10-06	1.07	1.07
14771137	261-05-0736	154	2016-01-28	1.12	1.12
14771137	261-05-0736	154	2017-03-24	1.22	1.22
14771137	261-05-0736	154	2017-10-08	1.22	0.99
14771137	261-05-0736	154	2017-10-22	1.22	1.22
14771137	261-05-0736	154	2017-11-05	1.22	0.99
14771137	261-05-0736	154	2017-11-19	1.22	1.22
14771137	261-05-0736	154	2018-01-26	1.22	1.22
14771137	261-05-0736	158	2015-10-06	1.07	1.07
14771137	261-05-0736	158	2016-01-28	1.12	1.12
14771137	261-05-0736	158	2017-10-08	1.12	0.99
14771137	261-05-0736	158	2017-10-22	1.12	1.12
14771137	261-05-0736	158	2017-11-05	1.12	0.99
14771137	261-05-0736	158	2017-11-19	1.12	1.12
14771137	261-05-0736	164	2015-10-04	1.07	1.07
14771137	261-05-0736	164	2016-01-28	1.12	1.12
14771137	261-05-0736	164	2017-03-24	1.22	1.22
14771137	261-05-0736	164	2017-10-08	1.22	0.99
14771137	261-05-0736	164	2017-10-22	1.22	1.22
14771137	261-05-0736	164	2017-11-05	1.22	0.99
14771137	261-05-0736	164	2017-11-19	1.22	1.22
14771137	261-05-0736	171	2015-10-01	1.07	1.07
14771137	261-05-0736	171	2016-01-28	1.12	1.12
14771137	261-05-0736	171	2017-03-28	1.57	1.57
14771137	261-05-0736	171	2017-05-19	1.22	1.22
14771137	261-05-0736	171	2017-07-14	0.99	0.99
14771137	261-05-0736	176	2015-10-06	1.07	1.07
14771137	261-05-0736	176	2016-01-28	1.12	1.12
14771137	261-05-0736	176	2017-02-08	1.19	1.19
14771137	261-05-0736	176	2017-02-19	1.12	1.12
14771137	261-05-0736	176	2017-02-20	1.19	1.19
14771137	261-05-0736	176	2017-08-11	1.12	1.12
14771137	261-05-0736	176	2017-10-08	1.12	0.99
14771137	261-05-0736	176	2017-10-22	1.12	1.12
14771137	261-05-0736	176	2017-11-05	1.12	0.99
14771137	261-05-0736	176	2017-11-19	1.12	1.12
14771137	261-05-0736	176	2018-02-07	1.12	1.12
14771137	261-05-0736	179	2015-10-04	1.07	1.07
14771137	261-05-0736	179	2016-01-28	1.12	1.12
14771137	261-05-0736	179	2017-10-08	1.12	0.99
14771137	261-05-0736	179	2017-10-22	1.12	1.12
14771137	261-05-0736	179	2017-11-05	1.12	0.99
14771137	261-05-0736	179	2017-11-19	1.12	1.12
14771137	261-05-0736	183	2015-10-06	1.32	1.32
14771137	261-05-0736	183	2016-01-28	1.12	1.12
14771137	261-05-0736	183	2017-10-08	1.12	0.99
14771137	261-05-0736	183	2017-10-22	1.12	1.12
14771137	261-05-0736	183	2017-11-05	1.12	0.99
14771137	261-05-0736	183	2017-11-19	1.12	1.12
14771137	261-05-0736	184	2015-10-06	1.27	1.27
14771137	261-05-0736	184	2016-01-28	1.19	1.19
14771137	261-05-0736	184	2017-10-08	1.19	0.99
14771137	261-05-0736	184	2017-10-22	1.19	1.19
14771137	261-05-0736	184	2017-11-05	1.19	0.99
14771137	261-05-0736	184	2017-11-19	1.19	1.19
14771137	261-05-0736	188	2015-10-06	1.07	1.07
14771137	261-05-0736	188	2016-01-28	1.12	1.12
14771137	261-05-0736	188	2017-10-08	1.12	0.99
14771137	261-05-0736	188	2017-10-22	1.12	1.12
14771137	261-05-0736	188	2017-11-05	1.12	0.99
14771137	261-05-0736	188	2017-11-19	1.12	1.12
14771137	261-05-0736	188	2018-02-07	1.12	1.12
14771137	261-05-0736	189	2015-10-06	1.07	1.07
14771137	261-05-0736	189	2016-01-28	1.12	1.12
14771137	261-05-0736	189	2017-10-08	1.12	0.99
14771137	261-05-0736	189	2017-10-22	1.12	1.12
14771137	261-05-0736	189	2017-11-05	1.12	0.99
14771137	261-05-0736	189	2017-11-19	1.12	1.12
14771137	261-05-0736	189	2018-02-07	1.12	1.12
14771137	261-05-0736	190	2015-10-06	0.99	0.99
14771137	261-05-0736	190	2016-01-28	1.12	1.12
14771137	261-05-0736	190	2017-10-08	1.12	0.99
14771137	261-05-0736	190	2017-10-22	1.12	1.12
14771137	261-05-0736	190	2017-11-05	1.12	0.99
14771137	261-05-0736	190	2017-11-19	1.12	1.12
14771137	261-05-0736	190	2018-02-07	1.12	1.12
14771137	261-05-0736	192	2015-10-06	1.07	1.07
14771137	261-05-0736	192	2016-01-28	1.12	1.12
14771137	261-05-0736	192	2017-10-08	1.12	0.99
14771137	261-05-0736	192	2017-10-22	1.12	1.12
14771137	261-05-0736	192	2017-11-05	1.12	0.99
14771137	261-05-0736	192	2017-11-19	1.12	1.12
14771137	261-05-0736	193	2015-10-06	1.07	1.07
14771137	261-05-0736	193	2016-01-28	1.12	1.12
14771137	261-05-0736	193	2017-10-08	1.12	0.99
14771137	261-05-0736	193	2017-10-22	1.12	1.12
14771137	261-05-0736	193	2017-11-05	1.12	0.99
14771137	261-05-0736	193	2017-11-19	1.12	1.12
14771137	261-05-0736	193	2018-02-07	1.12	1.12
14771137	261-05-0736	195	2015-10-06	1.02	1.02
14771137	261-05-0736	195	2016-01-28	1.12	1.12
14771137	261-05-0736	195	2017-10-08	1.12	0.99
14771137	261-05-0736	195	2017-11-01	1.12	1.12
14771137	261-05-0736	195	2017-11-05	1.12	0.99
14771137	261-05-0736	195	2017-11-19	1.12	1.12
14771137	261-05-0736	198	2015-10-06	1.27	1.27
14771137	261-05-0736	198	2016-01-28	1.19	1.19
14771137	261-05-0736	198	2017-02-19	1.07	1.07
14771137	261-05-0736	198	2017-02-23	NULL	0.9
14771137	261-05-0736	198	2017-04-24	1.07	1.07
14771137	261-05-0736	198	2017-10-08	1.07	0.99
14771137	261-05-0736	198	2017-10-22	1.07	1.07
14771137	261-05-0736	198	2017-11-05	1.07	0.99
14771137	261-05-0736	198	2017-11-19	1.07	1.07
14771137	261-05-0736	199	2015-10-06	1.27	1.27
14771137	261-05-0736	199	2016-01-28	1.19	1.19
14771137	261-05-0736	199	2017-02-09	1.12	1.12
14771137	261-05-0736	199	2017-06-19	1.19	1.19
14771137	261-05-0736	199	2017-06-20	1.12	1.12
14771137	261-05-0736	199	2017-08-11	1.19	1.19
14771137	261-05-0736	199	2017-10-08	1.19	0.99
14771137	261-05-0736	199	2017-10-22	1.19	1.19
14771137	261-05-0736	199	2017-11-05	1.19	0.99
14771137	261-05-0736	199	2017-11-19	1.19	1.19
14771137	261-05-0736	200	2015-10-06	1.07	1.07
14771137	261-05-0736	200	2016-01-28	1.12	1.12
14771137	261-05-0736	200	2017-10-08	1.12	0.99
14771137	261-05-0736	200	2017-10-22	1.12	1.12
14771137	261-05-0736	200	2017-11-05	1.12	0.99
14771137	261-05-0736	200	2017-11-19	1.12	1.12
14771137	261-05-0736	201	2015-10-06	1.27	1.27
14771137	261-05-0736	201	2016-01-28	1.19	1.19
14771137	261-05-0736	201	2017-02-09	1.12	1.12
14771137	261-05-0736	201	2017-06-19	1.19	1.19
14771137	261-05-0736	201	2017-06-20	1.12	1.12
14771137	261-05-0736	201	2017-08-11	1.19	1.19
14771137	261-05-0736	201	2017-10-08	1.19	0.99
14771137	261-05-0736	201	2017-10-22	1.19	1.19
14771137	261-05-0736	201	2017-11-05	1.19	0.99
14771137	261-05-0736	201	2017-11-19	1.19	1.19
14771137	261-05-0736	201	2018-02-07	1.19	1.19
14771137	261-05-0736	203	2015-10-06	1.07	1.07
14771137	261-05-0736	203	2016-01-28	1.12	1.12
14771137	261-05-0736	203	2017-10-08	1.12	0.99
14771137	261-05-0736	203	2017-10-22	1.12	1.12
14771137	261-05-0736	203	2017-11-05	1.12	0.99
14771137	261-05-0736	203	2017-11-19	1.12	1.12
14771137	261-05-0736	205	2015-10-06	1.07	1.07
14771137	261-05-0736	205	2016-01-28	1.12	1.12
14771137	261-05-0736	205	2017-10-08	1.12	0.99
14771137	261-05-0736	205	2017-10-22	1.12	1.12
14771137	261-05-0736	205	2017-11-05	1.12	0.99
14771137	261-05-0736	205	2017-11-19	1.12	1.12
14771137	261-05-0736	205	2018-01-24	1.12	1.12
14771137	261-05-0736	205	2018-01-27	1.12	1.12
14771137	261-05-0736	212	2015-10-06	1.07	1.07
14771137	261-05-0736	212	2016-01-28	1.12	1.12
14771137	261-05-0736	212	2017-10-08	1.12	0.99
14771137	261-05-0736	212	2017-10-22	1.12	1.12
14771137	261-05-0736	212	2017-11-05	1.12	0.99
14771137	261-05-0736	212	2017-11-19	1.12	1.12
14771137	261-05-0736	215	2015-10-06	1.07	1.07
14771137	261-05-0736	215	2016-01-28	1.12	1.12
14771137	261-05-0736	215	2017-10-08	1.12	0.99
14771137	261-05-0736	215	2017-10-22	1.12	1.12
14771137	261-05-0736	215	2017-11-05	1.12	0.99
14771137	261-05-0736	215	2017-11-19	1.12	1.12
14771137	261-05-0736	217	2015-10-06	1.07	1.07
14771137	261-05-0736	217	2016-01-28	1.12	1.12
14771137	261-05-0736	217	2017-10-08	1.12	0.99
14771137	261-05-0736	217	2017-10-22	1.12	1.12
14771137	261-05-0736	217	2017-11-05	1.12	0.99
14771137	261-05-0736	217	2017-11-19	1.12	1.12
14771137	261-05-0736	219	2015-10-03	1.07	1.07
14771137	261-05-0736	219	2016-01-28	1.12	1.12
14771137	261-05-0736	219	2017-03-09	NULL	0.56
14771137	261-05-0736	220	2015-10-06	1.07	1.07
14771137	261-05-0736	220	2016-01-28	1.12	1.12
14771137	261-05-0736	220	2017-10-08	1.12	0.99
14771137	261-05-0736	220	2017-10-22	1.12	1.12
14771137	261-05-0736	220	2017-11-05	1.12	0.99
14771137	261-05-0736	220	2017-11-19	1.12	1.12
14771137	261-05-0736	220	2018-02-07	1.12	1.12
14771137	261-05-0736	221	2015-10-04	1.14	1.14
14771137	261-05-0736	221	2016-01-28	1.12	1.12
14771137	261-05-0736	221	2017-10-08	1.12	0.99
14771137	261-05-0736	221	2017-10-22	1.12	1.12
14771137	261-05-0736	221	2017-11-05	1.12	0.99
14771137	261-05-0736	221	2017-11-19	1.12	1.12
14771137	261-05-0736	222	2015-10-06	1.07	1.07
14771137	261-05-0736	222	2016-01-28	1.12	1.12
14771137	261-05-0736	222	2017-10-08	1.12	0.99
14771137	261-05-0736	222	2017-10-22	1.12	1.12
14771137	261-05-0736	222	2017-11-05	1.12	0.99
14771137	261-05-0736	222	2017-11-19	1.12	1.12
14771137	261-05-0736	223	2015-10-06	1.14	1.14
14771137	261-05-0736	223	2016-01-28	1.12	1.12
14771137	261-05-0736	223	2017-10-08	1.12	0.99
14771137	261-05-0736	223	2017-10-22	1.12	1.12
14771137	261-05-0736	223	2017-11-05	1.12	0.99
14771137	261-05-0736	223	2017-11-19	1.12	1.12
14771137	261-05-0736	223	2018-02-07	1.12	1.12
14771137	261-05-0736	224	2015-10-06	1.14	1.14
14771137	261-05-0736	224	2016-01-28	1.12	1.12
14771137	261-05-0736	224	2017-03-24	1.22	1.22
14771137	261-05-0736	224	2017-10-08	1.22	0.99
14771137	261-05-0736	224	2017-10-22	1.22	1.22
14771137	261-05-0736	224	2017-11-05	1.22	0.99
14771137	261-05-0736	224	2017-11-19	1.22	1.22
14771137	261-05-0736	224	2018-02-07	1.22	1.22
14771137	261-05-0736	226	2015-10-06	1.07	1.07
14771137	261-05-0736	226	2016-01-28	1.12	1.12
14771137	261-05-0736	226	2017-10-08	1.12	0.99
14771137	261-05-0736	226	2017-10-22	1.12	1.12
14771137	261-05-0736	226	2017-11-05	1.12	0.99
14771137	261-05-0736	226	2017-11-19	1.12	1.12
14771137	261-05-0736	226	2018-02-07	1.12	1.12
14771137	261-05-0736	227	2015-10-06	1.34	1.34
14771137	261-05-0736	227	2016-01-28	1.12	1.12
14771137	261-05-0736	227	2017-10-08	1.12	0.99
14771137	261-05-0736	227	2017-10-22	1.12	1.12
14771137	261-05-0736	227	2017-11-05	1.12	0.99
14771137	261-05-0736	227	2017-11-19	1.12	1.12
14771137	261-05-0736	228	2015-10-06	1.07	1.07
